transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
1538,9/11/2021 18:26,P0242,6,visa,4.04E+12,F,1.6,2,1.79
1539,9/11/2021 20:31,P0335,5,mastercard,5.05E+15,F,17.17,1,18.19
1540,9/11/2021 22:16,P0587,6,visa,4.04E+15,F,13.88,4,14.89
1541,9/11/2021 22:52,P0205,7,americanexpress,3.74E+14,F,16.68,1,18.09
1542,9/11/2021 23:26,P0380,8,,6.37E+15,F,10.56,1,11.59
1543,9/12/2021 0:33,P0489,6,mastercard,5.05E+15,F,8.46,2,9.49
1544,9/12/2021 2:07,P0476,3,americanexpress,3.74E+14,F,13.26,2,14.69
1545,9/12/2021 3:47,P0528,7,visa,4.04E+12,F,0.62,1,1.49
1546,9/12/2021 3:51,P0740,6,americanexpress,3.74E+14,T,16.39,3,17.99
1547,9/12/2021 4:00,P0198,2,americanexpress,3.74E+14,F,17,1,18.19
1548,9/12/2021 7:24,P0673,7,visa,4.04E+12,F,1.5,2,1.69
1549,9/12/2021 13:24,P0162,9,americanexpress,3.74E+14,F,18.21,1,19.99
1550,9/12/2021 14:10,P0489,7,americanexpress,3.74E+14,F,8.46,1,9.49
1551,9/12/2021 16:14,P0527,3,visa,4.04E+15,F,16.63,4,18.09
1552,9/12/2021 19:28,P0419,5,americanexpress,3.74E+14,F,16.66,3,18.09
1553,9/12/2021 20:07,P0266,4,americanexpress,3.74E+14,F,7.49,1,8.29
1554,9/12/2021 20:57,P0037,7,mastercard,5.11E+15,F,18.48,1,20.39
1555,9/12/2021 21:36,P0227,3,visa,4.04E+15,F,7.59,4,8.29
1556,9/13/2021 5:32,P0018,5,mastercard,5.05E+15,T,17.1,2,18.19
1557,9/13/2021 6:03,P0489,6,mastercard,5.05E+15,F,8.46,1,9.49
1558,9/13/2021 6:49,P0350,5,mastercard,5.05E+15,T,17.21,1,18.19
1559,9/13/2021 7:06,P0552,4,americanexpress,3.74E+14,F,11.36,1,12.29
1560,9/13/2021 8:46,P0681,7,visa,4.04E+12,F,5.26,2,6.09
1561,9/13/2021 10:16,P0467,7,americanexpress,3.74E+14,F,4.66,1,4.99
1562,9/13/2021 10:52,P0295,5,americanexpress,3.74E+14,F,1.43,1,1.69
1563,9/13/2021 14:23,P0353,5,,5.15E+15,T,15.1,1,16.69
1564,9/13/2021 14:24,P0345,2,americanexpress,3.74E+14,F,7.18,2,8.19
1565,9/13/2021 15:25,P0116,9,mastercard,5.05E+15,F,12.24,1,13.89
1566,9/13/2021 15:56,P0550,4,americanexpress,3.74E+14,F,15.35,3,17.09
1567,9/13/2021 15:57,P0022,8,mastercard,5.05E+15,F,1.16,3,1.69
1568,9/13/2021 18:31,P0063,4,americanexpress,3.74E+14,T,3.09,3,4.29
1569,9/13/2021 18:54,P0424,6,visa,4.04E+15,F,6.61,3,7.89
1570,9/13/2021 20:06,P0711,9,mastercard,5.05E+15,F,9.87,3,11.29
1571,9/13/2021 23:10,P0455,10,visa,4.04E+12,F,1.63,1,1.79
1572,9/14/2021 0:36,P0326,6,visa,4.04E+15,F,12.66,3,14.29
1573,9/14/2021 0:49,P0391,5,americanexpress,3.74E+14,F,1.6,1,1.79
1574,9/14/2021 1:12,P0433,6,visa,4.04E+15,F,9.33,2,10.79
1575,9/14/2021 2:58,P0208,8,mastercard,5.05E+15,F,4,1,4.89
1576,9/14/2021 4:04,P0721,2,americanexpress,3.74E+14,F,4.19,2,4.89
1577,9/14/2021 9:43,P0410,2,mastercard,5.11E+15,F,2.95,1,4.09
1578,9/14/2021 10:47,P0529,5,americanexpress,3.74E+14,F,17.59,2,18.79
1579,9/14/2021 14:05,P0528,3,visa,4.04E+12,F,0.62,6,1.49
1580,9/14/2021 14:06,P0098,7,mastercard,5.05E+15,T,0.74,2,1.59
1581,9/14/2021 17:45,P0145,7,americanexpress,3.74E+14,F,4.03,1,4.89
1582,9/14/2021 23:39,P0409,7,,5.55E+15,F,18.03,3,19.69
1583,9/15/2021 0:21,P0533,6,mastercard,5.05E+15,F,1.5,2,1.69
1584,9/15/2021 2:53,P0467,6,mastercard,5.05E+15,F,4.66,2,4.99
1585,9/15/2021 8:42,P0117,2,americanexpress,3.74E+14,F,8.82,4,10.09
1586,9/15/2021 9:39,P0701,7,visa,4.04E+12,F,11.06,1,11.69
1587,9/15/2021 10:17,P0265,7,visa,4.04E+12,T,19.23,1,21.19
1588,9/15/2021 11:05,P0117,4,mastercard,5.05E+15,T,8.82,1,10.09
1589,9/15/2021 11:29,P0398,8,mastercard,5.05E+15,F,1.75,2,2.09
1590,9/15/2021 11:30,P0385,6,americanexpress,3.74E+14,F,13.22,4,14.69
1591,9/15/2021 13:46,P0294,5,mastercard,5.11E+15,F,12.38,3,13.99
1592,9/15/2021 15:23,P0432,3,,6.76E+16,F,17.36,1,18.39
1593,9/15/2021 15:43,P0322,7,visa,4.04E+15,F,13.65,1,14.89
1594,9/15/2021 16:01,P0199,10,mastercard,5.05E+15,F,6.42,2,7.79
1595,9/15/2021 20:01,P0513,7,visa,4.04E+12,T,0.97,2,1.59
1596,9/15/2021 21:27,P0381,7,,3.55E+15,F,5.05,3,5.69
1597,9/15/2021 21:36,P0284,5,mastercard,5.11E+15,F,1.03,1,1.59
1598,9/16/2021 0:11,P0366,6,visa,4.04E+12,F,13.27,3,14.69
1599,9/16/2021 3:16,P0220,8,,3.58E+15,F,16,2,17.79
1600,9/16/2021 3:50,P0429,8,americanexpress,3.74E+14,F,0.78,2,1.59
1601,9/16/2021 5:29,P0425,9,visa,4.04E+12,F,10.49,1,11.49
1602,9/16/2021 6:04,P0361,8,,4.84E+15,F,8.85,1,10.19
1603,9/16/2021 6:51,P0379,4,americanexpress,3.74E+14,F,6.12,3,7.49
1604,9/16/2021 7:40,P0201,9,visa,4.04E+15,F,9.9,2,11.29
1605,9/16/2021 11:10,P0290,9,americanexpress,3.74E+14,T,18.11,1,19.79
1606,9/16/2021 13:07,P0294,9,visa,4.04E+12,F,12.38,3,13.99
1607,9/16/2021 13:21,P0239,2,visa,4.04E+15,F,0.32,3,1.29
1608,9/16/2021 18:26,P0298,3,mastercard,5.05E+15,T,5,1,5.59
1609,9/16/2021 18:49,P0293,8,americanexpress,3.74E+14,F,18.19,2,19.89
1610,9/16/2021 19:53,P0537,8,visa,4.04E+12,F,8.62,4,9.79
1611,9/16/2021 21:06,P0097,2,americanexpress,3.74E+14,F,9.91,2,11.29
1612,9/17/2021 2:08,P0263,7,mastercard,5.11E+15,F,2.27,2,3.09
1613,9/17/2021 5:02,P0171,6,americanexpress,3.74E+14,F,5.57,2,6.69
1614,9/17/2021 6:53,P0170,3,visa,4.04E+15,F,8.13,5,8.89
1615,9/17/2021 6:58,P0537,7,americanexpress,3.74E+14,F,8.62,2,9.79
1616,9/17/2021 7:04,P0628,2,mastercard,5.05E+15,F,16.23,3,17.99
1617,9/17/2021 9:41,P0444,9,visa,4.04E+15,F,13.93,3,14.89
1618,9/17/2021 12:50,P0459,5,mastercard,5.05E+15,F,8.82,1,10.09
1619,9/17/2021 14:13,P0435,3,mastercard,5.11E+15,F,7.88,2,8.39
1620,9/17/2021 15:53,P0134,6,mastercard,5.11E+15,F,10.28,4,11.49
1621,9/17/2021 16:37,P0675,5,visa,4.04E+12,F,12.34,1,13.99
1622,9/17/2021 16:47,P0481,5,americanexpress,3.74E+14,F,17.2,1,18.19
1623,9/17/2021 16:56,P0401,7,mastercard,5.11E+15,T,16.69,1,18.09
1624,9/17/2021 18:20,P0314,6,mastercard,5.05E+15,F,14.84,3,16.29
1625,9/17/2021 18:56,P0322,5,visa,4.04E+12,F,13.65,1,14.89
1626,9/17/2021 22:20,P0364,8,visa,4.04E+12,F,15.78,2,17.59
1627,9/17/2021 22:36,P0409,10,americanexpress,3.74E+14,F,18.03,1,19.69
1628,9/17/2021 23:00,P0301,6,americanexpress,3.74E+14,F,15.18,4,16.79
1629,9/18/2021 1:04,P0310,9,visa,4.04E+12,F,14.48,1,15.59
1630,9/18/2021 1:27,P0726,3,visa,4.04E+12,F,9.71,6,11.19
1631,9/18/2021 1:29,P0409,5,americanexpress,3.74E+14,T,18.03,2,19.69
1632,9/18/2021 2:10,P0066,5,americanexpress,3.74E+14,T,9.89,3,11.29
1633,9/18/2021 3:13,P0560,4,americanexpress,3.74E+14,F,1.4,1,1.69
1634,9/18/2021 3:38,P0606,5,americanexpress,3.74E+14,F,14.31,3,15.19
1635,9/18/2021 7:47,P0654,6,mastercard,5.05E+15,F,8.85,3,10.19
1636,9/18/2021 8:09,P0574,3,americanexpress,3.74E+14,F,9.21,2,10.69
1637,9/18/2021 9:58,P0582,6,visa,4.04E+15,F,5.55,1,6.59
1638,9/18/2021 10:10,P0204,7,visa,4.04E+15,F,9.72,1,11.19
1639,9/18/2021 12:32,P0055,9,americanexpress,3.74E+14,F,4.06,1,4.89
1640,9/18/2021 16:58,P0212,4,americanexpress,3.74E+14,F,1.86,1,2.29
1641,9/18/2021 19:23,P0474,4,mastercard,5.05E+15,F,15.66,2,17.49
1642,9/18/2021 21:27,P0412,6,visa,4.04E+15,F,16.11,2,17.89
1643,9/18/2021 23:38,P0729,4,visa,4.04E+15,F,9.34,1,10.89
1644,9/19/2021 0:41,P0574,4,visa,4.04E+15,T,9.21,1,10.69
1645,9/19/2021 2:07,P0468,8,americanexpress,3.74E+14,F,13.48,2,14.79
1646,9/19/2021 2:14,P0045,4,americanexpress,3.74E+14,F,9.5,1,10.99
1647,9/19/2021 2:45,P0543,7,visa,4.04E+12,F,17.45,2,18.49
1648,9/19/2021 3:10,P0491,7,mastercard,5.11E+15,F,18,1,19.59
1649,9/19/2021 4:14,P0194,8,americanexpress,3.74E+14,F,10.82,3,11.59
1650,9/19/2021 5:16,P0409,4,mastercard,5.05E+15,F,18.03,2,19.69
1651,9/19/2021 8:44,P0175,3,americanexpress,3.74E+14,F,10.26,1,11.49
1652,9/19/2021 10:16,P0264,6,mastercard,5.11E+15,F,4.11,3,4.89
1653,9/19/2021 10:54,P0537,3,americanexpress,3.74E+14,F,8.62,1,9.79
1654,9/19/2021 13:12,P0215,9,americanexpress,3.74E+14,F,0.81,1,1.59
1655,9/19/2021 13:17,P0661,8,americanexpress,3.74E+14,F,8.21,2,8.99
1656,9/19/2021 14:42,P0062,9,visa,4.04E+12,F,14.01,2,14.89
1657,9/19/2021 17:12,P0274,4,mastercard,5.11E+15,F,11.65,1,12.89
1658,9/19/2021 17:29,P0393,6,visa,4.04E+15,T,10.94,3,11.59
1659,9/19/2021 18:42,P0512,4,mastercard,5.11E+15,F,15.55,1,17.39
1660,9/19/2021 19:08,P0286,4,americanexpress,3.74E+14,F,10.87,1,11.59
1661,9/19/2021 19:09,P0661,4,mastercard,5.11E+15,F,8.21,3,8.99
1662,9/19/2021 19:22,P0346,7,mastercard,5.11E+15,F,12.21,2,13.79
1663,9/19/2021 20:08,P0405,8,americanexpress,3.74E+14,F,18.2,1,19.99
1664,9/19/2021 20:53,P0487,9,,3.06E+13,F,11.44,2,12.49
1665,9/19/2021 21:01,P0556,7,mastercard,5.05E+15,F,5.5,1,6.49
1666,9/19/2021 21:44,P0357,5,mastercard,5.05E+15,F,3.34,4,4.49
1667,9/19/2021 23:12,P0463,7,americanexpress,3.74E+14,F,12.96,4,14.59
1668,9/19/2021 23:16,P0547,7,visa,4.04E+15,F,20,1,21.49
1669,9/20/2021 2:28,P0537,8,visa,4.04E+12,F,8.62,2,9.79
1670,9/20/2021 2:51,P0240,7,americanexpress,3.74E+14,F,1.27,6,1.69
1671,9/20/2021 4:02,P0528,3,americanexpress,3.74E+14,F,0.62,3,1.49
1672,9/20/2021 5:30,P0067,5,americanexpress,3.74E+14,F,17.72,4,19.09
1673,9/20/2021 5:51,P0403,6,americanexpress,3.74E+14,F,18.82,1,20.79
1674,9/20/2021 6:11,P0265,7,visa,4.04E+15,F,19.23,4,21.19
1675,9/20/2021 8:47,P0658,6,visa,4.04E+12,F,2.92,2,4.09
1676,9/20/2021 15:44,P0476,5,mastercard,5.11E+15,F,13.26,4,14.69
1677,9/20/2021 15:56,P0505,7,visa,4.04E+15,F,3.97,1,4.89
1678,9/20/2021 19:20,P0051,2,mastercard,5.11E+15,T,16.95,1,18.19
1679,9/20/2021 19:24,P0505,6,visa,4.04E+12,F,3.97,1,4.89
1680,9/20/2021 20:01,P0536,7,americanexpress,3.74E+14,F,16.97,1,18.19
1681,9/21/2021 7:17,P0222,8,mastercard,5.05E+15,F,16.56,3,18.09
1682,9/21/2021 8:10,P0187,7,americanexpress,3.74E+14,F,4.17,3,4.89
1683,9/21/2021 8:46,P0285,0,mastercard,5.11E+15,F,2.73,3,3.79
1684,9/21/2021 8:49,P0281,9,mastercard,5.05E+15,F,2.39,1,3.29
1685,9/21/2021 9:09,P0487,2,visa,4.04E+12,T,11.44,1,12.49
1686,9/21/2021 10:10,P0171,5,visa,4.04E+15,F,5.57,3,6.69
1687,9/21/2021 12:00,P0348,2,,3.55E+15,F,6.83,1,8.09
1688,9/21/2021 15:00,P0235,5,mastercard,5.11E+15,F,11.99,3,13.49
1689,9/21/2021 16:18,P0328,4,americanexpress,3.74E+14,F,3.18,1,4.39
1690,9/21/2021 19:57,P0118,8,visa,4.04E+15,F,2.82,3,3.99
1691,9/21/2021 21:37,P0352,7,mastercard,5.11E+15,T,2.04,2,2.59
1692,9/21/2021 21:49,P0716,5,mastercard,5.11E+15,F,13.32,1,14.79
1693,9/22/2021 5:15,P0578,8,visa,4.04E+12,F,19.78,5,21.39
1694,9/22/2021 9:24,P0317,4,mastercard,5.05E+15,F,16.83,7,18.19
1695,9/22/2021 9:55,P0286,3,visa,4.04E+12,F,10.87,1,11.59
1696,9/22/2021 12:24,P0300,6,mastercard,5.05E+15,F,7.58,2,8.29
1697,9/22/2021 12:41,P0444,3,americanexpress,3.74E+14,F,13.93,1,14.89
1698,9/22/2021 14:48,P0190,5,americanexpress,3.74E+14,F,18.93,1,20.89
1699,9/22/2021 15:48,P0362,7,americanexpress,3.74E+14,T,3.73,3,4.79
1700,9/22/2021 18:25,P0437,4,visa,4.04E+12,F,0.1,7,1.19
1701,9/22/2021 18:44,P0519,4,mastercard,5.11E+15,F,12.45,1,14.09
1702,9/22/2021 20:19,P0392,6,,3.57E+15,F,13.78,1,14.89
1703,9/23/2021 0:40,P0557,6,visa,4.04E+12,F,9.79,4,11.29
1704,9/23/2021 0:41,P0235,5,,3.58E+15,F,11.99,5,13.49
1705,9/23/2021 3:09,P0326,4,visa,4.04E+12,F,12.66,2,14.29
1706,9/23/2021 3:35,P0298,9,mastercard,5.05E+15,F,5,1,5.59
1707,9/23/2021 5:41,P0380,10,mastercard,5.11E+15,F,10.56,4,11.59
1708,9/23/2021 7:17,P0609,5,mastercard,5.05E+15,F,6.31,4,7.69
1709,9/23/2021 10:48,P0335,8,americanexpress,3.74E+14,F,17.17,4,18.19
1710,9/23/2021 10:57,P0509,5,americanexpress,3.74E+14,F,11.66,3,12.89
1711,9/23/2021 11:59,P0071,5,americanexpress,3.74E+14,F,13.09,2,14.69
1712,9/23/2021 15:26,P0334,8,visa,4.04E+12,F,5.53,1,6.59
1713,9/23/2021 18:05,P0343,7,visa,4.04E+12,T,3.66,3,4.79
1714,9/23/2021 19:04,P0585,8,mastercard,5.05E+15,F,3.81,2,4.79
1715,9/23/2021 20:29,P0301,4,mastercard,5.05E+15,T,15.18,1,16.79
1716,9/23/2021 21:22,P0388,3,mastercard,5.05E+15,T,17.9,1,19.39
1717,9/23/2021 22:46,P0218,9,americanexpress,3.74E+14,F,8.4,4,9.39
1718,9/24/2021 2:05,P0312,5,mastercard,5.05E+15,F,17.43,1,18.49
1719,9/24/2021 2:07,P0162,6,mastercard,5.11E+15,T,18.21,2,19.99
1720,9/24/2021 2:08,P0498,7,americanexpress,3.74E+14,F,11.6,1,12.79
1721,9/24/2021 2:15,P0368,3,mastercard,5.11E+15,F,9.52,1,10.99
1722,9/24/2021 2:44,P0577,8,americanexpress,3.74E+14,F,7.24,1,8.19
1723,9/24/2021 5:11,P0547,8,americanexpress,3.74E+14,F,20,3,21.49
1724,9/24/2021 5:17,P0267,4,americanexpress,3.74E+14,F,13.36,1,14.79
1725,9/24/2021 5:36,P0179,9,mastercard,5.11E+15,F,5.8,1,6.99
1726,9/24/2021 10:18,P0077,4,visa,4.04E+15,F,6.54,5,7.89
1727,9/24/2021 11:38,P0021,5,americanexpress,3.74E+14,F,14.13,1,14.89
1728,9/24/2021 14:50,P0556,7,americanexpress,3.74E+14,F,5.5,1,6.49
1729,9/24/2021 16:41,P0418,3,mastercard,5.11E+15,F,13.24,1,14.69
1730,9/24/2021 16:42,P0651,8,americanexpress,3.74E+14,F,15.2,4,16.89
1731,9/24/2021 17:37,P0531,9,mastercard,5.05E+15,F,3.2,2,4.39
1732,9/24/2021 19:10,P0400,2,visa,4.04E+15,T,6.39,1,7.69
1733,9/24/2021 20:19,P0251,7,mastercard,5.05E+15,F,2.11,4,2.79
1734,9/24/2021 21:26,P0384,6,mastercard,5.11E+15,F,4.83,4,5.19
1735,9/24/2021 23:28,P0240,6,visa,4.04E+12,F,1.27,1,1.69
1736,9/24/2021 23:52,P0224,5,visa,4.04E+12,T,16.48,2,18.09
1737,9/25/2021 2:45,P0634,2,americanexpress,3.74E+14,F,16.47,1,18.09
1738,9/25/2021 2:57,P0015,10,visa,4.04E+15,T,2.25,6,2.99
1739,9/25/2021 5:04,P0321,7,mastercard,5.05E+15,F,17.35,5,18.29
1740,9/25/2021 9:10,P0469,2,mastercard,5.05E+15,F,0.92,3,1.59
1741,9/25/2021 9:28,P0316,8,visa,4.04E+15,F,1.81,1,2.19
1742,9/25/2021 12:04,P0194,10,mastercard,5.05E+15,F,10.82,1,11.59
1743,9/25/2021 12:28,P0026,9,americanexpress,3.74E+14,F,13.19,1,14.69
1744,9/25/2021 12:37,P0431,5,mastercard,5.11E+15,F,10.67,3,11.59
1745,9/25/2021 13:16,P0276,5,mastercard,5.11E+15,F,18.02,3,19.69
1746,9/25/2021 17:38,P0360,6,mastercard,5.05E+15,F,5.54,6,6.59
1747,9/25/2021 17:56,P0188,5,americanexpress,3.74E+14,F,6.75,3,7.99
1748,9/25/2021 19:11,P0415,8,americanexpress,3.74E+14,F,13.96,2,14.89
1749,9/25/2021 23:09,P0259,6,visa,4.04E+12,F,5.21,5,5.99
1750,9/25/2021 23:37,P0327,7,americanexpress,3.74E+14,F,7.13,2,8.19
1751,9/26/2021 0:37,P0678,5,americanexpress,3.74E+14,F,7.6,1,8.29
1752,9/26/2021 0:38,P0672,6,visa,4.04E+12,F,19.89,2,21.39
1753,9/26/2021 4:24,P0398,6,americanexpress,3.74E+14,F,1.75,1,2.09
1754,9/26/2021 4:38,P0301,5,visa,4.04E+12,F,15.18,3,16.79
1755,9/26/2021 6:03,P0263,7,americanexpress,3.74E+14,F,2.27,1,3.09
1756,9/26/2021 7:34,P0435,6,mastercard,5.05E+15,F,7.88,1,8.39
1757,9/26/2021 10:33,P0722,10,americanexpress,3.74E+14,F,14.59,4,15.79
1758,9/26/2021 10:47,P0559,4,americanexpress,3.74E+14,F,6.29,3,7.69
1759,9/26/2021 12:34,P0636,4,americanexpress,3.74E+14,F,5.02,2,5.59
1760,9/26/2021 17:16,P0663,5,visa,4.04E+15,F,11.12,2,11.79
1761,9/26/2021 18:38,P0621,7,americanexpress,3.74E+14,F,17.47,3,18.59
1762,9/26/2021 18:52,P0452,8,visa,4.04E+15,F,8.33,1,9.29
1763,9/26/2021 19:55,P0478,4,,3.56E+15,F,18.67,4,20.59
1764,9/26/2021 20:39,P0085,5,mastercard,5.05E+15,F,14.86,6,16.29
1765,9/26/2021 22:45,P0398,8,mastercard,5.05E+15,F,1.75,1,2.09
1766,9/27/2021 2:00,P0702,9,americanexpress,3.74E+14,F,6.51,1,7.89
1767,9/27/2021 2:42,P0348,6,americanexpress,3.74E+14,F,6.83,2,8.09
1768,9/27/2021 6:06,P0430,5,americanexpress,3.74E+14,F,17.67,1,18.99
1769,9/27/2021 6:45,P0521,7,americanexpress,3.74E+14,F,16.37,1,17.99
1770,9/27/2021 12:51,P0285,8,mastercard,5.05E+15,F,2.73,1,3.79
1771,9/27/2021 13:05,P0255,6,visa,4.04E+12,F,18.85,1,20.79
1772,9/27/2021 13:57,P0363,7,mastercard,5.11E+15,F,14.85,3,16.29
1773,9/27/2021 14:40,P0375,5,,3.65E+13,F,15.75,2,17.59
1774,9/27/2021 14:50,P0268,7,mastercard,5.11E+15,F,11.93,1,13.39
1775,9/27/2021 15:59,P0135,9,mastercard,5.05E+15,F,2.03,8,2.59
1776,9/27/2021 17:35,P0552,6,visa,4.04E+15,F,11.36,1,12.29
1777,9/27/2021 21:29,P0267,6,,2.02E+14,F,13.36,1,14.79
1778,9/27/2021 22:16,P0459,3,americanexpress,3.74E+14,F,8.82,2,10.09
1779,9/28/2021 1:13,P0459,3,mastercard,5.05E+15,F,8.82,2,10.09
1780,9/28/2021 2:11,P0289,7,mastercard,5.05E+15,T,12.12,2,13.69
1781,9/28/2021 2:27,P0353,5,mastercard,5.11E+15,F,15.1,3,16.69
1782,9/28/2021 5:14,P0459,10,americanexpress,3.74E+14,T,8.82,1,10.09
1783,9/28/2021 5:20,P0535,5,visa,4.04E+12,F,12.16,1,13.69
1784,9/28/2021 6:07,P0187,4,visa,4.04E+15,T,4.17,1,4.89
1785,9/28/2021 6:37,P0165,6,visa,4.04E+15,F,0.94,3,1.59
1786,9/28/2021 7:33,P0577,7,mastercard,5.11E+15,F,7.24,1,8.19
1787,9/28/2021 9:23,P0468,1,visa,4.04E+15,F,13.48,2,14.79
1788,9/28/2021 9:50,P0234,8,visa,4.04E+15,F,3.13,4,4.29
1789,9/28/2021 12:26,P0210,7,americanexpress,3.74E+14,F,2.78,1,3.89
1790,9/28/2021 14:01,P0636,7,americanexpress,3.74E+14,T,5.02,2,5.59
1791,9/28/2021 17:55,P0707,7,mastercard,5.05E+15,F,16.18,4,17.89
1792,9/28/2021 17:58,P0470,2,americanexpress,3.74E+14,F,18.14,1,19.89
1793,9/28/2021 20:10,P0454,6,visa,4.04E+15,F,5.79,6,6.99
1794,9/28/2021 21:07,P0180,8,mastercard,5.05E+15,F,19.25,2,21.19
1795,9/28/2021 22:58,P0357,4,,3.55E+15,F,3.34,1,4.49
1796,9/29/2021 2:17,P0373,7,americanexpress,3.74E+14,F,12.85,1,14.49
1797,9/29/2021 2:17,P0509,5,americanexpress,3.74E+14,F,11.66,1,12.89
1798,9/29/2021 2:36,P0739,5,americanexpress,3.74E+14,F,10.65,2,11.59
1799,9/29/2021 7:58,P0260,5,visa,4.04E+12,F,15.96,1,17.79
1800,9/29/2021 7:59,P0329,5,americanexpress,3.74E+14,F,3.45,2,4.59
1801,9/29/2021 9:25,P0486,7,mastercard,5.11E+15,F,6.52,2,7.89
1802,9/29/2021 10:44,P0532,7,mastercard,5.05E+15,F,8.96,1,10.29
1803,9/29/2021 10:47,P0646,6,mastercard,5.11E+15,F,17.92,4,19.49
1804,9/29/2021 16:47,P0215,10,mastercard,5.05E+15,F,0.81,4,1.59
1805,9/29/2021 17:00,P0377,5,americanexpress,3.74E+14,F,0.12,1,1.19
1806,9/29/2021 19:19,P0144,4,mastercard,5.11E+15,F,4.51,1,4.99
1807,9/29/2021 21:09,P0430,3,visa,4.04E+12,F,17.67,3,18.99
1808,9/29/2021 22:40,P0442,7,visa,4.04E+15,F,14.89,1,16.39
1809,9/30/2021 0:58,P0412,8,americanexpress,3.74E+14,T,16.11,4,17.89
1810,9/30/2021 2:15,P0543,9,visa,4.04E+15,F,17.45,2,18.49
1811,9/30/2021 3:45,P0704,9,americanexpress,3.74E+14,F,13.67,2,14.89
1812,9/30/2021 13:13,P0453,7,americanexpress,3.74E+14,F,12.82,1,14.49
1813,9/30/2021 13:23,P0394,8,mastercard,5.05E+15,F,8.44,2,9.49
1814,9/30/2021 14:48,P0649,8,mastercard,5.05E+15,F,18.36,1,20.19
1815,9/30/2021 15:39,P0217,4,americanexpress,3.74E+14,F,14.96,2,16.49
1816,9/30/2021 17:20,P0566,4,mastercard,5.11E+15,F,1.77,1,2.09
1817,9/30/2021 20:04,P0699,2,visa,4.04E+15,F,1.92,5,2.39
1818,9/30/2021 23:09,P0417,5,mastercard,5.11E+15,F,16.73,4,18.09
1819,10/1/2021 0:57,P0469,4,americanexpress,3.74E+14,F,0.92,2,1.59
1820,10/1/2021 4:56,P0706,5,americanexpress,3.74E+14,F,17.68,3,18.99
1821,10/1/2021 5:20,P0369,6,mastercard,5.05E+15,F,8.08,2,8.79
1822,10/1/2021 6:39,P0268,5,mastercard,5.11E+15,F,11.93,5,13.39
1823,10/1/2021 8:42,P0507,5,americanexpress,3.74E+14,F,8.17,1,8.89
1824,10/1/2021 13:39,P0328,6,visa,4.04E+12,T,3.18,2,4.39
1825,10/1/2021 14:17,P0429,4,americanexpress,3.74E+14,F,0.78,4,1.59
1826,10/1/2021 15:14,P0270,5,mastercard,5.05E+15,F,6.97,2,8.09
1827,10/1/2021 17:21,P0258,6,americanexpress,3.74E+14,F,16.65,2,18.09
1828,10/1/2021 18:15,P0527,9,mastercard,5.11E+15,F,16.63,1,18.09
1829,10/1/2021 18:17,P0707,6,visa,4.04E+15,F,16.18,1,17.89
1830,10/1/2021 21:30,P0556,6,mastercard,5.11E+15,F,5.5,4,6.49
1831,10/2/2021 1:35,P0049,7,visa,4.04E+15,F,19.78,5,21.39
1832,10/2/2021 2:47,P0489,2,,3.58E+15,F,8.46,3,9.49
1833,10/2/2021 3:06,P0485,6,americanexpress,3.74E+14,F,19.85,3,21.39
1834,10/2/2021 3:53,P0461,6,mastercard,5.11E+15,F,15.83,1,17.69
1835,10/2/2021 4:36,P0254,5,,2.01E+14,F,11.44,3,12.49
1836,10/2/2021 7:16,P0425,8,mastercard,5.11E+15,F,10.49,4,11.49
1837,10/2/2021 15:23,P0335,5,,3.55E+15,F,17.17,1,18.19
1838,10/2/2021 17:49,P0559,6,visa,4.04E+12,T,6.29,3,7.69
1839,10/2/2021 18:38,P0210,8,americanexpress,3.74E+14,F,2.78,4,3.89
1840,10/2/2021 19:06,P0351,6,visa,4.04E+12,F,10.04,2,11.39
1841,10/2/2021 20:59,P0356,5,americanexpress,3.74E+14,F,2.39,3,3.29
1842,10/2/2021 23:01,P0415,5,visa,4.04E+12,F,13.96,7,14.89
1843,10/3/2021 3:35,P0282,10,americanexpress,3.74E+14,F,10.86,4,11.59
1844,10/3/2021 6:11,P0403,5,mastercard,5.05E+15,F,18.82,3,20.79
1845,10/3/2021 8:15,P0621,2,americanexpress,3.74E+14,T,17.47,4,18.59
1846,10/3/2021 10:41,P0600,5,americanexpress,3.74E+14,F,7.38,1,8.29
1847,10/3/2021 11:31,P0474,7,visa,4.04E+12,F,15.66,1,17.49
1848,10/3/2021 12:02,P0452,7,mastercard,5.11E+15,F,8.33,3,9.29
1849,10/3/2021 13:37,P0275,6,mastercard,5.11E+15,T,9.06,2,10.49
1850,10/3/2021 15:40,P0269,8,mastercard,5.05E+15,F,13.6,1,14.79
1851,10/3/2021 16:32,P0714,4,americanexpress,3.74E+14,F,0.66,3,1.49
1852,10/3/2021 16:42,P0388,3,visa,4.04E+15,F,17.9,2,19.39
1853,10/3/2021 20:03,P0630,6,mastercard,5.05E+15,F,5.45,1,6.39
1854,10/3/2021 22:05,P0336,7,mastercard,5.05E+15,F,8.17,1,8.89
1855,10/4/2021 1:15,P0370,5,americanexpress,3.74E+14,F,19.51,1,21.29
1856,10/4/2021 1:27,P0484,9,mastercard,5.05E+15,F,10.9,2,11.59
1857,10/4/2021 3:39,P0457,8,visa,4.04E+12,F,2.02,4,2.59
